State,District,Crops,Min Price,Max Price,Modal Price
Uttrakhand,UdhamSinghNagar,Maize,2800.0,2800.0,2800.0
West Bengal,Bankura,Mustard,5500.0,5850.0,5700.0
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0
West Bengal,Bankura,Mustard,5450.0,5800.0,5700.0
West Bengal,Bankura,Paddy(Dhan)(Common),1950.0,2100.0,2050.0
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0
West Bengal,Burdwan,Mustard,5400.0,5600.0,5500.0
West Bengal,Burdwan,Paddy(Dhan)(Common),2173.0,2203.0,2183.0
West Bengal,Burdwan,Paddy(Dhan)(Common),2193.0,2223.0,2203.0
West Bengal,Burdwan,Mustard,5400.0,5600.0,5500.0
West Bengal,Burdwan,Mustard Oil,13500.0,13900.0,13700.0
West Bengal,Burdwan,Paddy(Dhan)(Common),2173.0,2203.0,2183.0
West Bengal,Burdwan,Paddy(Dhan)(Common),2193.0,2223.0,2203.0
West Bengal,Darjeeling,Arhar Dal(Tur Dal),12500.0,13000.0,12800.0
West Bengal,Darjeeling,Black Gram Dal (Urd Dal),11500.0,12000.0,11800.0
West Bengal,Darjeeling,Green Gram Dal (Moong Dal),9700.0,9900.0,9800.0
West Bengal,Hooghly,Paddy(Dhan)(Common),2167.0,2203.0,2183.0
West Bengal,Hooghly,Paddy(Dhan)(Common),2180.0,2250.0,2200.0
West Bengal,Malda,Green Gram Dal (Moong Dal),9500.0,10500.0,10000.0
West Bengal,Malda,Lentil (Masur)(Whole),7500.0,10000.0,9600.0
West Bengal,Murshidabad,Mustard,5470.0,5530.0,5500.0
West Bengal,Puruliya,Mustard Oil,12330.0,12660.0,12480.0
Karnataka,Koppal,Kulthi(Horse Gram),7650.0,7650.0,7650.0
Madhya Pradesh,Dewas,Wheat,2188.0,2700.0,2300.0
Madhya Pradesh,Mandsaur,Wheat,2115.0,2115.0,2115.0
NCT of Delhi,Delhi,Wheat,2266.0,2341.0,2303.0
Rajasthan,Sikar,Mustard,4900.0,4900.0,4900.0
Rajasthan,Tonk,Jowar(Sorghum),3850.0,4151.0,4050.0
Rajasthan,Tonk,Maize,2550.0,2630.0,2585.0
Rajasthan,Tonk,Mustard,5195.0,5625.0,5450.0
Rajasthan,Tonk,Wheat,2210.0,2244.0,2235.0
Telangana,Khammam,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Mahbubnagar,Paddy(Dhan)(Common),2100.0,2100.0,2100.0
Telangana,Medak,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Cotton,6380.0,6380.0,6380.0
Telangana,Nalgonda,Maize,1930.0,1930.0,1930.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Nalgonda,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Warangal,Cotton,6100.0,6300.0,6200.0
Telangana,Warangal,Cotton,6600.0,6600.0,6600.0
Uttar Pradesh,Agra,Bajra(Pearl Millet/Cumbu),2000.0,2060.0,2030.0
Uttar Pradesh,Agra,Barley (Jau),2200.0,2280.0,2240.0
Uttar Pradesh,Badaun,Maize,1650.0,1700.0,1680.0
Uttar Pradesh,Bulandshahar,Bajra(Pearl Millet/Cumbu),1800.0,1900.0,1850.0
Uttar Pradesh,Bulandshahar,Barley (Jau),1700.0,1800.0,1750.0
Uttar Pradesh,Bulandshahar,Maize,1600.0,1800.0,1700.0
Uttar Pradesh,Bulandshahar,Mustard,5400.0,5600.0,5500.0
Uttar Pradesh,Bulandshahar,Wheat,2100.0,2200.0,2150.0
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),1900.0,1950.0,1925.0
Uttar Pradesh,Etah,Wheat,2150.0,2180.0,2160.0
Uttar Pradesh,Etah,Bajra(Pearl Millet/Cumbu),2000.0,2400.0,2190.0
Uttar Pradesh,Etah,Maize,1650.0,2200.0,1850.0
Uttar Pradesh,Etah,Wheat,2125.0,2400.0,2260.0
Uttar Pradesh,Firozabad,Bajra(Pearl Millet/Cumbu),1809.0,1950.0,1900.0
Uttar Pradesh,Firozabad,Maize,1600.0,1720.0,1700.0
Uttar Pradesh,Gonda,Paddy(Dhan)(Common),1840.0,1860.0,1850.0
Uttar Pradesh,Gonda,Wheat,2280.0,2320.0,2300.0
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5600.0,5700.0,5650.0
Uttar Pradesh,Hardoi,Lentil (Masur)(Whole),6750.0,6800.0,6780.0
Uttar Pradesh,Hardoi,Maize,2000.0,2050.0,2030.0
Uttar Pradesh,Hardoi,Mustard,5450.0,5500.0,5480.0
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),2000.0,2100.0,2050.0
Uttar Pradesh,Hardoi,Wheat,2250.0,2300.0,2265.0
Uttar Pradesh,Hardoi,Arhar Dal(Tur Dal),12570.0,12660.0,12620.0
Uttar Pradesh,Hardoi,Bengal Gram(Gram)(Whole),5600.0,5700.0,5650.0
Uttar Pradesh,Hardoi,Maize,1980.0,2060.0,2020.0
Uttar Pradesh,Hardoi,Paddy(Dhan)(Common),1960.0,2080.0,2040.0
Uttar Pradesh,Hardoi,Wheat,2230.0,2310.0,2270.0
Uttar Pradesh,Jalaun (Orai),Mustard,5150.0,5300.0,5200.0
Uttar Pradesh,Jalaun (Orai),Wheat,2140.0,2210.0,2185.0
Uttar Pradesh,Jhansi,Bengal Gram(Gram)(Whole),5200.0,5450.0,5400.0
Uttar Pradesh,Jhansi,Wheat,2150.0,2275.0,2230.0
Uttar Pradesh,Lalitpur,Barley (Jau),1900.0,2000.0,2000.0
Uttar Pradesh,Lalitpur,Bengal Gram(Gram)(Whole),5335.0,5400.0,5400.0
Uttar Pradesh,Lalitpur,Lentil (Masur)(Whole),6000.0,6100.0,6100.0
Uttar Pradesh,Lalitpur,Wheat,2125.0,2200.0,2200.0
Uttar Pradesh,Mahoba,Arhar (Tur/Red Gram)(Whole),8580.0,8700.0,8620.0
Uttar Pradesh,Mahoba,Barley (Jau),1750.0,1850.0,1800.0
Uttar Pradesh,Mahoba,Bengal Gram(Gram)(Whole),5070.0,5200.0,5120.0
Uttar Pradesh,Mahoba,Black Gram (Urd Beans)(Whole),7470.0,7600.0,7510.0
Uttar Pradesh,Mahoba,Lentil (Masur)(Whole),5500.0,5650.0,5550.0
Uttar Pradesh,Mahoba,Wheat,2170.0,2280.0,2215.0
Uttar Pradesh,Mainpuri,Maize,1715.0,1775.0,1745.0
Uttar Pradesh,Mainpuri,Wheat,2200.0,2220.0,2210.0
Uttar Pradesh,Mainpuri,Arhar (Tur/Red Gram)(Whole),8370.0,8540.0,8450.0
Uttar Pradesh,Mainpuri,Arhar Dal(Tur Dal),12600.0,12800.0,12700.0
Uttar Pradesh,Mainpuri,Bengal Gram(Gram)(Whole),5520.0,5660.0,5575.0
Uttar Pradesh,Mainpuri,Maize,1885.0,2085.0,1985.0
Uttar Pradesh,Siddharth Nagar,Bengal Gram(Gram)(Whole),5720.0,5750.0,5730.0
Uttar Pradesh,Siddharth Nagar,Mustard,5510.0,5530.0,5520.0
Uttar Pradesh,Siddharth Nagar,Paddy(Dhan)(Common),0.0,0.0,2040.0
Uttar Pradesh,Siddharth Nagar,Wheat,2240.0,2270.0,2250.0
Uttar Pradesh,Sultanpur,Bengal Gram(Gram)(Whole),5550.0,5650.0,5580.0
Uttar Pradesh,Sultanpur,Lentil (Masur)(Whole),6900.0,7100.0,7000.0
Uttar Pradesh,Sultanpur,Mustard,5450.0,5550.0,5500.0
Uttar Pradesh,Sultanpur,Paddy(Dhan)(Common),1840.0,1950.0,1890.0
Uttar Pradesh,Sultanpur,Wheat,2250.0,2320.0,2280.0
Uttrakhand,Haridwar,Wheat,2125.0,2150.0,2130.0
West Bengal,Bankura,Mustard,5500.0,5800.0,5700.0
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0
West Bengal,Bankura,Mustard,5500.0,5800.0,5700.0
West Bengal,Bankura,Paddy(Dhan)(Common),1950.0,2100.0,2050.0
West Bengal,Bankura,Wheat,2600.0,2850.0,2800.0
West Bengal,Murshidabad,Mustard,5470.0,5530.0,5500.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,2060.0,2050.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2040.0,2060.0,2050.0
Andhra Pradesh,East Godavari,Paddy(Dhan)(Common),2000.0,2080.0,2040.0
Andhra Pradesh,Guntur,Black Gram (Urd Beans)(Whole),8100.0,8300.0,8200.0
Andhra Pradesh,Kurnool,Jowar(Sorghum),3030.0,3090.0,3060.0
Andhra Pradesh,Kurnool,Maize,1962.0,1962.0,1962.0
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Andhra Pradesh,Kurnool,Bengal Gram(Gram)(Whole),5335.0,5335.0,5335.0
Andhra Pradesh,Kurnool,Maize,1962.0,1962.0,1962.0
Andhra Pradesh,Kurnool,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Chattisgarh,Balodabazar,Paddy(Dhan)(Common),1350.0,1360.0,1355.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1745.0,1745.0,1745.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),2010.0,2260.0,2130.0
Chattisgarh,Dhamtari,Paddy(Dhan)(Common),1800.0,1800.0,1800.0
Chattisgarh,Janjgir,Paddy(Dhan)(Common),1500.0,1500.0,1500.0
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0
Chattisgarh,Kanker,Maize,1500.0,1600.0,1550.0
Chattisgarh,Koria,Maize,2025.0,2025.0,2025.0
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),2200.0,2200.0,2200.0
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),1900.0,1900.0,1900.0
Chattisgarh,Mahasamund,Paddy(Dhan)(Common),1885.0,1990.0,1990.0
Chattisgarh,Raigarh,Maize,1750.0,1750.0,1750.0
Gujarat,Amreli,Arhar (Tur/Red Gram)(Whole),2500.0,8500.0,8000.0
Gujarat,Amreli,Bajra(Pearl Millet/Cumbu),2100.0,2195.0,2195.0
Gujarat,Amreli,Bengal Gram(Gram)(Whole),3500.0,5005.0,4955.0
Gujarat,Amreli,Cotton,4725.0,7320.0,6895.0
Gujarat,Amreli,Green Gram (Moong)(Whole),6000.0,8230.0,8230.0
Gujarat,Amreli,Wheat,2250.0,2610.0,2545.0
Gujarat,Amreli,Wheat,2225.0,2675.0,2485.0
Gujarat,Amreli,Cotton,7060.0,7500.0,7280.0
Gujarat,Amreli,Bengal Gram(Gram)(Whole),4305.0,4915.0,4610.0
Gujarat,Amreli,Cotton,5000.0,6500.0,5700.0
Gujarat,Amreli,Wheat,1905.0,2500.0,2200.0
Gujarat,Anand,Bajra(Pearl Millet/Cumbu),2000.0,2270.0,2140.0
Gujarat,Anand,Wheat,2000.0,2310.0,2150.0
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),1750.0,2386.25,2225.0
Gujarat,Banaskanth,Mustard,2555.0,5315.0,5275.0
Gujarat,Banaskanth,Wheat,2210.0,2255.0,2225.0
Gujarat,Banaskanth,Gram Raw(Chholia),8000.0,9000.0,8500.0
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),1750.0,2310.0,2030.0
Gujarat,Banaskanth,Mustard,5100.0,5325.0,5212.0
Gujarat,Banaskanth,Wheat,2155.0,2435.0,2295.0
Gujarat,Banaskanth,Bajra(Pearl Millet/Cumbu),1700.0,2175.0,1937.5
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7300.0,7700.0,7500.0
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2200.0,2600.0,2400.0
Gujarat,Bharuch,Cotton,5600.0,6000.0,5800.0
Gujarat,Bharuch,Jowar(Sorghum),2600.0,3000.0,2800.0
Gujarat,Bharuch,Maize,1800.0,2200.0,2000.0
Gujarat,Bharuch,Arhar (Tur/Red Gram)(Whole),7400.0,7800.0,7600.0
Gujarat,Bharuch,Bajra(Pearl Millet/Cumbu),2100.0,2500.0,2300.0
Gujarat,Bharuch,Cotton,5400.0,5800.0,5600.0
Gujarat,Bharuch,Jowar(Sorghum),2400.0,2800.0,2600.0
Gujarat,Bharuch,Maize,2000.0,2400.0,2200.0
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),7500.0,8000.0,7800.0
Gujarat,Dahod,Arhar (Tur/Red Gram)(Whole),8200.0,8400.0,8300.0
Gujarat,Dahod,Bajra(Pearl Millet/Cumbu),1800.0,2300.0,2200.0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5100.0,5150.0,5125.0
Gujarat,Dahod,Bengal Gram(Gram)(Whole),5200.0,5300.0,5250.0
Gujarat,Dahod,Black Gram (Urd Beans)(Whole),6000.0,8000.0,7500.0
Gujarat,Dahod,Green Gram (Moong)(Whole),7000.0,8000.0,7800.0
Gujarat,Dahod,Maize,2050.0,2750.0,2600.0
Gujarat,Dahod,Maize,2100.0,2265.0,2200.0
Gujarat,Dahod,Paddy(Dhan)(Common),1825.0,1850.0,1830.0
Gujarat,Dahod,Paddy(Dhan)(Common),2025.0,2075.0,2050.0
Gujarat,Dahod,Wheat,2600.0,2750.0,2700.0
Gujarat,Dahod,Wheat,2500.0,2575.0,2550.0
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),2240.0,2305.0,2272.0
Gujarat,Gandhinagar,Paddy(Dhan)(Common),1750.0,2050.0,1900.0
Gujarat,Gandhinagar,Wheat,2330.0,2335.0,2332.0
Gujarat,Gandhinagar,Bajra(Pearl Millet/Cumbu),1755.0,1755.0,1755.0
Gujarat,Gandhinagar,Jowar(Sorghum),4375.0,4705.0,4650.0
Gujarat,Gandhinagar,Mustard,5310.0,5340.0,5340.0
Gujarat,Gandhinagar,Wheat,2260.0,2380.0,2285.0
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4000.0,4315.0,4160.0
Gujarat,Jamnagar,Cotton,5625.0,6850.0,6240.0
Gujarat,Jamnagar,Jowar(Sorghum),4000.0,4560.0,4280.0
Gujarat,Jamnagar,Wheat,1900.0,2400.0,2150.0
Gujarat,Jamnagar,Bengal Gram(Gram)(Whole),4350.0,4655.0,4500.0
Gujarat,Jamnagar,Green Gram (Moong)(Whole),8000.0,8900.0,8500.0
Gujarat,Jamnagar,Wheat,2075.0,2315.0,2125.0
Gujarat,Junagarh,Arhar (Tur/Red Gram)(Whole),8000.0,9530.0,8765.0
Gujarat,Junagarh,Bajra(Pearl Millet/Cumbu),1625.0,1855.0,1740.0
Gujarat,Junagarh,Kulthi(Horse Gram),4600.0,4900.0,4750.0
Gujarat,Junagarh,Maize,2000.0,3000.0,2500.0
Gujarat,Junagarh,Mustard,4750.0,5980.0,5365.0
Gujarat,Junagarh,Wheat,2350.0,2600.0,2475.0
Gujarat,Mehsana,Bajra(Pearl Millet/Cumbu),1675.0,2147.0,1911.0
Gujarat,Morbi,Jowar(Sorghum),3850.0,4310.0,4150.0
Gujarat,Morbi,Mustard,6250.0,6500.0,6350.0
Gujarat,Morbi,Wheat,2175.0,2555.0,2380.0
Gujarat,Panchmahals,Bajra(Pearl Millet/Cumbu),1900.0,2000.0,1950.0
Gujarat,Panchmahals,Maize,1800.0,2250.0,2175.0
Gujarat,Panchmahals,Paddy(Dhan)(Common),1500.0,1900.0,1700.0
Gujarat,Panchmahals,Wheat,2000.0,2150.0,2075.0
Gujarat,Patan,Bajra(Pearl Millet/Cumbu),2000.0,2375.0,2187.0
Gujarat,Patan,Jowar(Sorghum),5970.0,6710.0,6340.0
Gujarat,Patan,Mustard,5265.0,5475.0,5370.0
Gujarat,Patan,Wheat,2150.0,2710.0,2430.0
Gujarat,Porbandar,Green Gram (Moong)(Whole),8400.0,8400.0,8400.0
Gujarat,Porbandar,Wheat,2000.0,2075.0,2040.0
Gujarat,Porbandar,Wheat,2175.0,2235.0,2205.0
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),8905.0,9755.0,8905.0
Gujarat,Rajkot,Black Gram (Urd Beans)(Whole),8255.0,9230.0,9230.0
Gujarat,Rajkot,Cotton,3505.0,7205.0,5530.0
Gujarat,Rajkot,Wheat,2405.0,2515.0,2465.0
Gujarat,Rajkot,Arhar (Tur/Red Gram)(Whole),6500.0,9495.0,8000.0
Gujarat,Rajkot,Bajra(Pearl Millet/Cumbu),1525.0,2400.0,2055.0
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),4450.0,4925.0,4860.0
Gujarat,Rajkot,Bengal Gram(Gram)(Whole),9500.0,12735.0,11500.0
Gujarat,Rajkot,Black Gram (Urd Beans)(Whole),5800.0,8440.0,7500.0
Gujarat,Rajkot,Cotton,6915.0,7470.0,7275.0
Gujarat,Rajkot,Green Gram (Moong)(Whole),7000.0,9005.0,8100.0
Gujarat,Rajkot,Jowar(Sorghum),4000.0,4905.0,4600.0
Gujarat,Rajkot,Mustard,4900.0,5300.0,5150.0
Gujarat,Rajkot,Wheat,2195.0,2450.0,2370.0
Gujarat,Rajkot,Wheat,2250.0,2645.0,2460.0
Gujarat,Sabarkantha,Bajra(Pearl Millet/Cumbu),1750.0,2200.0,1975.0
Gujarat,Sabarkantha,Wheat,2200.0,2600.0,2400.0
Gujarat,Surat,Pegeon Pea (Arhar Fali),10000.0,13000.0,11500.0
Gujarat,Surendranagar,Mustard,6005.0,6005.0,6005.0
Gujarat,Surendranagar,Bengal Gram(Gram)(Whole),4250.0,4765.0,4625.0
Gujarat,Surendranagar,Cotton,7000.0,7225.0,7150.0
Gujarat,Surendranagar,Mustard,6250.0,6990.0,6750.0
Gujarat,Surendranagar,Wheat,2000.0,2520.0,2425.0
Karnataka,Raichur,Wheat,2500.0,2540.0,2520.0
Kerala,Malappuram,Bengal Gram(Gram)(Whole),6200.0,6300.0,6250.0
Kerala,Malappuram,Green Gram (Moong)(Whole),10500.0,10600.0,10550.0
Kerala,Palakad,Arhar (Tur/Red Gram)(Whole),13500.0,15000.0,14300.0
Kerala,Palakad,Bengal Gram(Gram)(Whole),7000.0,8000.0,7600.0
Kerala,Palakad,Black Gram (Urd Beans)(Whole),10500.0,11500.0,11100.0
Kerala,Palakad,Black Gram (Urd Beans)(Whole),12000.0,13000.0,12600.0
Kerala,Palakad,Green Gram (Moong)(Whole),12000.0,13000.0,12600.0
Kerala,Palakad,Green Gram (Moong)(Whole),13000.0,14000.0,13600.0
Kerala,Wayanad,Paddy(Dhan)(Common),2250.0,2270.0,2260.0
Madhya Pradesh,Ashoknagar,Bengal Gram(Gram)(Whole),4550.0,5341.0,4990.0
Madhya Pradesh,Ashoknagar,Black Gram (Urd Beans)(Whole),4750.0,6860.0,5050.0
Madhya Pradesh,Ashoknagar,Lentil (Masur)(Whole),5400.0,6000.0,5535.0
Madhya Pradesh,Dewas,Wheat,2000.0,2780.0,2230.0
Madhya Pradesh,Dhar,Maize,2056.0,2102.0,2092.0
Madhya Pradesh,Dhar,Wheat,2205.0,2554.0,2480.0
Madhya Pradesh,Jhabua,Wheat,2000.0,2100.0,2050.0
Madhya Pradesh,Panna,Bengal Gram(Gram)(Whole),4950.0,5150.0,5030.0
Madhya Pradesh,Panna,Lentil (Masur)(Whole),5150.0,5350.0,5250.0
Madhya Pradesh,Panna,Wheat,2100.0,2130.0,2125.0
Madhya Pradesh,Rewa,Lentil (Masur)(Whole),5200.0,5300.0,5250.0
Madhya Pradesh,Rewa,Wheat,2180.0,2210.0,2200.0
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),3750.0,4650.0,4380.0
Madhya Pradesh,Shajapur,Bengal Gram(Gram)(Whole),3955.0,6095.0,5640.0
Madhya Pradesh,Shajapur,Lentil (Masur)(Whole),5130.0,5820.0,5570.0
Madhya Pradesh,Shajapur,Mustard,4580.0,5265.0,4975.0
Madhya Pradesh,Shajapur,Wheat,2040.0,2490.0,2285.0
Madhya Pradesh,Shajapur,Wheat,1845.0,2125.0,2095.0
Madhya Pradesh,Shajapur,Wheat,2560.0,2930.0,2780.0
Maharashtra,Beed,Bengal Gram(Gram)(Whole),4100.0,4650.0,4352.0
Maharashtra,Beed,Jowar(Sorghum),5300.0,5340.0,5300.0
Maharashtra,Beed,Jowar(Sorghum),3850.0,4000.0,3900.0
Maharashtra,Beed,Wheat,2491.0,3000.0,2825.0
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2500.0,2900.0,2600.0
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2760.0,2800.0,2780.0
Maharashtra,Chandrapur,Paddy(Dhan)(Common),2200.0,2250.0,2200.0
Maharashtra,Gadchiroli,Paddy(Dhan)(Common),2560.0,2870.0,2780.0
Maharashtra,Gadchiroli,Paddy(Dhan)(Common),2200.0,2500.0,2291.0
Maharashtra,Jalgaon,Bengal Gram(Gram)(Whole),7100.0,8800.0,7100.0
Maharashtra,Jalgaon,Wheat,2350.0,2350.0,2350.0
Maharashtra,Sholapur,Arhar (Tur/Red Gram)(Whole),9665.0,9851.0,9800.0
Maharashtra,Sholapur,Bengal Gram(Gram)(Whole),4800.0,4800.0,4800.0
Maharashtra,Sholapur,Black Gram (Urd Beans)(Whole),7000.0,7800.0,7500.0
Maharashtra,Sholapur,Green Gram (Moong)(Whole),6000.0,6000.0,6000.0
Maharashtra,Sholapur,Jowar(Sorghum),4000.0,4900.0,4400.0
Maharashtra,Sholapur,Wheat,2300.0,3126.0,2600.0
Maharashtra,Thane,Wheat,2825.0,2825.0,2825.0
Nagaland,Longleng,Maize,7900.0,8200.0,8000.0
Odisha,Bargarh,Paddy(Dhan)(Common),2040.0,2060.0,2040.0
Odisha,Bhadrak,Paddy(Dhan)(Common),2000.0,2040.0,2040.0
Odisha,Keonjhar,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Odisha,Nowarangpur,Maize,1500.0,1500.0,1500.0
Pondicherry,Karaikal,Paddy(Dhan)(Common),2320.0,2320.0,2320.0
Rajasthan,Ajmer,Barley (Jau),1550.0,1665.0,1615.0
Rajasthan,Ajmer,Maize,2420.0,2550.0,2485.0
Rajasthan,Ajmer,Mustard,5105.0,5105.0,5105.0
Rajasthan,Ajmer,Wheat,2250.0,2250.0,2250.0
Rajasthan,Chittorgarh,Wheat,2200.0,2400.0,2300.0
Rajasthan,Churu,Bajra(Pearl Millet/Cumbu),1700.0,1800.0,1750.0
Rajasthan,Hanumangarh,Barley (Jau),1595.0,1626.0,1612.0
Rajasthan,Hanumangarh,Mustard,4650.0,5475.0,5180.0
Rajasthan,Hanumangarh,Wheat,2160.0,2231.0,2207.0
Rajasthan,Jodhpur,Bajra(Pearl Millet/Cumbu),2000.0,2350.0,2175.0
Rajasthan,Jodhpur,Green Gram (Moong)(Whole),6800.0,7000.0,6900.0
Rajasthan,Jodhpur,Jowar(Sorghum),2800.0,4100.0,3450.0
Rajasthan,Kota,Bengal Gram(Gram)(Whole),4591.0,4962.0,4700.0
Rajasthan,Kota,Black Gram (Urd Beans)(Whole),5200.0,7500.0,7200.0
Rajasthan,Kota,Jowar(Sorghum),2402.0,2402.0,2402.0
Rajasthan,Kota,Maize,1875.0,1875.0,1875.0
Rajasthan,Kota,Mustard,5021.0,5467.0,5250.0
Rajasthan,Kota,Paddy(Dhan)(Common),2582.0,4099.0,3800.0
Rajasthan,Kota,Wheat,2181.0,2557.0,2250.0
Rajasthan,Sikar,Mustard,4850.0,4940.0,4895.0
Rajasthan,Tonk,Bajra(Pearl Millet/Cumbu),1780.0,1840.0,1810.0
Rajasthan,Tonk,Mustard,4800.0,5075.0,4938.0
Rajasthan,Tonk,Wheat,2230.0,2288.0,2255.0
Rajasthan,Tonk,Bajra(Pearl Millet/Cumbu),1915.0,1950.0,1930.0
Rajasthan,Tonk,Barley (Jau),1535.0,1575.0,1550.0
Rajasthan,Tonk,Bengal Gram(Gram)(Whole),4980.0,5036.0,5015.0
Rajasthan,Tonk,Jowar(Sorghum),3950.0,4260.0,4100.0
Rajasthan,Tonk,Mustard,5250.0,5801.0,5650.0
Rajasthan,Tonk,Wheat,2230.0,2245.0,2240.0
Tamil Nadu,Coimbatore,Paddy(Dhan)(Common),2040.0,2060.0,2050.0
Tamil Nadu,Coimbatore,Maize,2250.0,2300.0,2270.0
Tamil Nadu,Cuddalore,Paddy(Dhan)(Common),1716.0,1808.0,1808.0
Tamil Nadu,Cuddalore,Cotton,3958.0,7058.0,6978.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1940.0,2000.0,1970.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2093.0,2153.0,2123.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2478.0,2538.0,2508.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2786.0,2846.0,2816.0
Tamil Nadu,Madurai,Cotton,4500.0,4600.0,4550.0
Tamil Nadu,Madurai,Cotton,4400.0,4500.0,4450.0
Tamil Nadu,Madurai,Cotton,4300.0,4400.0,4350.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1700.0,1800.0,1750.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),1750.0,1850.0,1800.0
Tamil Nadu,Madurai,Paddy(Dhan)(Common),2050.0,2150.0,2100.0
Tamil Nadu,Salem,Paddy(Dhan)(Common),1950.0,2010.0,2000.0
Tamil Nadu,Salem,Cotton,6000.0,6325.0,6200.0
Tamil Nadu,Thiruvannamalai,Maize,0.0,2055.0,2055.0
Tamil Nadu,Thiruvannamalai,Paddy(Dhan)(Common),1752.0,1856.0,1804.0
Tamil Nadu,Thiruvannamalai,Paddy(Dhan)(Common),0.0,2359.0,2359.0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),8179.0,8319.0,8249.0
Tamil Nadu,Villupuram,Maize,2029.0,2297.0,2163.0
Tamil Nadu,Villupuram,Maize,2212.0,2249.0,2239.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1918.0,1918.0,1918.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1705.0,1705.0,1705.0
Tamil Nadu,Villupuram,Maize,2237.0,2308.0,2269.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1920.0,2088.0,2088.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1747.0,1867.0,1824.0
Tamil Nadu,Villupuram,Black Gram (Urd Beans)(Whole),7600.0,7600.0,7600.0
Tamil Nadu,Villupuram,Maize,2119.0,2119.0,2119.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1680.0,1733.0,1707.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),1755.0,2411.0,1912.0
Tamil Nadu,Villupuram,Paddy(Dhan)(Common),2133.0,2703.0,2379.0
Telangana,Adilabad,Jowar(Sorghum),3000.0,3000.0,3000.0
Telangana,Adilabad,Maize,1950.0,2100.0,2050.0
Telangana,Jagityal,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Karimnagar,Maize,2025.0,2223.0,2223.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2043.0,2061.0,2061.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2060.0,2060.0,2060.0
Telangana,Karimnagar,Paddy(Dhan)(Common),2040.0,2040.0,2040.0
